iter,loss_total,loss_pde,loss_ic,loss_bc
871,1.4111152846118266e-08,4.5241975070746896e-10,9.52984736232874e-10,1.0945921180342612e-08
872,1.4078125787638198e-08,4.507992262176107e-10,9.517935017797907e-10,1.0914777215860448e-08
873,1.4057422193373554e-08,4.49520603375284e-10,9.506908488180503e-10,1.0897700736102025e-08
874,1.404642652090357e-08,4.4713544595453856e-10,9.503123557957135e-10,1.088947231273272e-08
875,1.4034907712174433e-08,4.432132150557071e-10,9.493499523918157e-10,1.088596800019922e-08
876,1.4028093511930995e-08,4.3979383812929634e-10,9.48928624610998e-10,1.0884349626777093e-08
877,1.400508950735052e-08,4.2945260008050484e-10,9.46541141390111e-10,1.0883188185291489e-08
878,1.3996220322155325e-08,4.2555251706125967e-10,9.456767467702526e-10,1.0882299241033916e-08
879,1.3989295651200698e-08,4.2183754399590395e-10,9.449184077789812e-10,1.0882920041268044e-08
880,1.3981582055965682e-08,4.1810054641000683e-10,9.440585753801018e-10,1.0883212974641813e-08
881,1.3966057596237214e-08,4.080392729934498e-10,9.426353826592877e-10,1.0885060920654977e-08
882,1.3949215391172508e-08,3.984285400133731e-10,9.398824804233218e-10,1.0892699631272475e-08
883,1.3937108190650145e-08,3.960693608433234e-10,9.383810676860969e-10,1.088979486261967e-08
884,1.3931100407646735e-08,3.935360204397745e-10,9.387471753070534e-10,1.0883374566845677e-08
885,1.3923731979777684e-08,3.9557350139279683e-10,9.38174592221864e-10,1.0875336828060704e-08
886,1.3919186819140311e-08,3.9669610278438546e-10,9.380129614929275e-10,1.0869397715973689e-08
887,1.3911732998206315e-08,3.9782641651590744e-10,9.3776394536983e-10,1.086042780681978e-08
888,1.3903884077881086e-08,3.958019962793665e-10,9.370237962942494e-10,1.0857754391486553e-08
889,1.3898619397506825e-08,3.935483748542292e-10,9.368157562336163e-10,1.0855329152430067e-08
890,1.3888084610480278e-08,3.8730962535889595e-10,9.34937607502443e-10,1.0861317360013208e-08
891,1.3880426786669395e-08,3.8205170937767946e-10,9.33794941310822e-10,1.0865221056008088e-08
892,1.386340612916233e-08,3.7465739192426404e-10,9.325423622985967e-10,1.0860977746906148e-08
893,1.3853266022191979e-08,3.6470414488176544e-10,9.326299659445547e-10,1.0860226669781753e-08
894,1.3827766208294123e-08,3.6498811686788113e-10,9.306043783411246e-10,1.0840917979712566e-08
895,1.3810846486987135e-08,3.6527205055596314e-10,9.295077710475926e-10,1.0826511536686194e-08
896,1.3792535408936483e-08,3.644954096064718e-10,9.289942633935374e-10,1.080821809328493e-08
897,1.378556609430149e-08,3.645954770328982e-10,9.28632070426868e-10,1.080176979072337e-08
898,1.3773588245967796e-08,3.630669888146815e-10,9.281330078133197e-10,1.0792021563564784e-08
899,1.3756873057841284e-08,3.600181124701539e-10,9.26760147868248e-10,1.0783575162907614e-08
900,1.3734798545800799e-08,3.5591241194944333e-10,9.248235394450555e-10,1.0773255558672904e-08
901,1.3726969000864263e-08,3.545948866100472e-10,9.245149159521153e-10,1.0767166195701763e-08
902,1.3707256345003738e-08,3.5109806766622616e-10,9.231922869398195e-10,1.0755313659459044e-08
903,1.3684951782511244e-08,3.4812948558946467e-10,9.228243187238749e-10,1.0733955854981373e-08
904,1.365098629724135e-08,3.459121167232739e-10,9.242975883210206e-10,1.0686475345931981e-08
905,1.3625418241201278e-08,3.4710320566339754e-10,9.250723966416549e-10,1.064924604756674e-08
906,1.3570507124538576e-08,3.586603719612536e-10,9.230612012365387e-10,1.0580286727430338e-08
907,1.3554134097369728e-08,3.641303002500334e-10,9.223265308731843e-10,1.055806579898575e-08
908,1.3522382445681314e-08,3.7481491598019434e-10,9.190031759086178e-10,1.052622407403065e-08
909,1.3509301007053361e-08,3.8319610502272854e-10,9.193914935081828e-10,1.0497756636436854e-08
910,1.3502123389095128e-08,3.8385611351742363e-10,9.206452995881953e-10,1.0480716815467968e-08
911,1.3494884196518584e-08,3.813694806965946e-10,9.189319574248586e-10,1.0485164137596085e-08
912,1.3487953968847697e-08,3.8142524819126803e-10,9.181899802567785e-10,1.048108663237502e-08
913,1.3477664413951068e-08,3.8593147394111543e-10,9.182770776709164e-10,1.046254099367389e-08
914,1.3467072437642079e-08,3.933838883711467e-10,9.189123996490222e-10,1.0436762035492222e-08
915,1.3464628383246174e-08,3.9643544852100605e-10,9.195241992663698e-10,1.0426411400719853e-08
916,1.3454208775236889e-08,4.0654457924345705e-10,9.202070387463169e-10,1.0397321922947963e-08
917,1.3442659218041963e-08,4.122169466478168e-10,9.202007214854715e-10,1.037637874222769e-08
918,1.3423082906720408e-08,4.174946707594692e-10,9.200574615894632e-10,1.0346955834063164e-08
919,1.3405252934400558e-08,4.172874166993354e-10,9.197752016997187e-10,1.03271731356625e-08
920,1.3398523318817365e-08,4.275842123021717e-10,9.234517088491987e-10,1.02844632754566e-08
921,1.3370769192470941e-08,4.103679196694494e-10,9.192854797575068e-10,1.029651857489826e-08
922,1.3358714271069514e-08,4.045019854501772e-10,9.176476993608083e-10,1.0298764461519337e-08
923,1.3341765773132809e-08,3.886330825639074e-10,9.17173022844111e-10,1.0300285416080953e-08
924,1.3319913074904776e-08,3.9475997375027163e-10,9.161485678574356e-10,1.0272319882922408e-08
925,1.3299482482557043e-08,4.012267181148063e-10,9.154026242581718e-10,1.0244008719127091e-08
926,1.3253695945233933e-08,4.145150463908116e-10,9.122263494371041e-10,1.0191017912453599e-08
927,1.3248483320039199e-08,4.097604133374721e-10,9.121088156212526e-10,1.0191162219381957e-08
928,1.3234832962038179e-08,4.107002338748937e-10,9.113890043578417e-10,1.017768833670372e-08
929,1.3220492471802123e-08,4.0356237211988587e-10,9.106718780945068e-10,1.0173198429864243e-08
930,1.3187242432456748e-08,3.9062533983587516e-10,9.103043093127356e-10,1.0150647958090611e-08
931,1.3147613373646245e-08,3.805474003419213e-10,9.104077696068601e-10,1.0114028588547032e-08
932,1.3090016003869086e-08,3.698475512246959e-10,9.107738045982686e-10,1.0054707763375469e-08
933,1.3082294614893571e-08,3.976063528703301e-10,9.205397133171862e-10,9.953132086791974e-09
934,1.3028652641786262e-08,3.8722152497208214e-10,9.113481883989632e-10,9.955352614214978e-09
935,1.301915494947806e-08,3.830738388289834e-10,9.096021636456049e-10,9.9592673646678e-09
936,1.3008480579211556e-08,3.9213707480716254e-10,9.104569572636134e-10,9.930114273021017e-09
937,1.2989318297802074e-08,3.85963089818677e-10,9.086416383239913e-10,9.925137568510106e-09
938,1.2971077852630097e-08,3.831754923108186e-10,9.081300371872139e-10,9.909368668282815e-09
939,1.2957354891947675e-08,3.8197256201651414e-10,9.091074780138573e-10,9.888275704361488e-09
940,1.2948899377388472e-08,3.8985787156406325e-10,9.097867927710474e-10,9.864309290803842e-09
941,1.2940245915117208e-08,3.914413869871947e-10,9.092409640812212e-10,9.855099229632389e-09
942,1.2912734866168403e-08,3.948279196417858e-10,9.082984277023337e-10,9.823089335339042e-09
943,1.289234943401315e-08,3.963802590690853e-10,9.083754162251686e-10,9.795903235447147e-09
944,1.285311160811621e-08,4.0279087054852845e-10,9.083462628064474e-10,9.740465378787831e-09
945,1.2798686638998145e-08,4.0108352229347234e-10,9.071818893056047e-10,9.683198296703464e-09
946,1.2744733292368958e-08,4.4471632947950485e-10,9.078877416797625e-10,9.56009470399848e-09
947,1.2719809353626517e-08,4.4357039386032157e-10,9.03428793203476e-10,9.557768921224839e-09
948,1.2700252683131065e-08,4.25404407832674e-10,9.017333205662146e-10,9.566205139367595e-09
949,1.2686065064293661e-08,4.229268610243771e-10,9.009520364220477e-10,9.556607299726703e-09
950,1.2649726018468848e-08,4.309460060298738e-10,8.998181620536514e-10,9.50934201475673e-09
951,1.2605734861649642e-08,4.425218266750004e-10,8.973724030769751e-10,9.456259926837136e-09
952,1.2586547961813192e-08,4.472138380860548e-10,8.979768973418028e-10,9.423557152269526e-09
953,1.2553866340200071e-08,4.633416292328476e-10,8.951866271082355e-10,9.38076604577641e-09
954,1.2529242899165142e-08,4.72076231641399e-10,8.928584711730769e-10,9.35403772223063e-09
955,1.24830471142811e-08,4.768201353877131e-10,8.903300934722895e-10,9.30708656070945e-09
956,1.243129057166952e-08,5.061295946141192e-10,8.882932206795849e-10,9.220496723442583e-09
957,1.2406794344399802e-08,5.230128315152782e-10,8.896486808714502e-10,9.161986558786687e-09
958,1.2394408069702066e-08,5.093191239470173e-10,8.877535034659098e-10,9.174903043519436e-09
959,1.2385782678946086e-08,5.037412255154546e-10,8.865809654733648e-10,9.178196291736205e-09
960,1.2378886533979734e-08,5.016098056455072e-10,8.864017676807783e-10,9.173462284162835e-09
961,1.2359518619816872e-08,5.01363961696479e-10,8.86342913286328e-10,9.150518125356881e-09
962,1.2336961395705744e-08,5.05752608428736e-10,8.850457224945695e-10,9.125441534658465e-09
963,1.231370302109679e-08,4.890572698012469e-10,8.858984780833419e-10,9.112350782723577e-09
964,1.2268072474183067e-08,5.120650039623907e-10,8.798846564357478e-10,9.06466350498093e-09
965,1.2258100269419616e-08,5.071282577814451e-10,8.787660539208997e-10,9.065212612392883e-09
966,1.2246290577609024e-08,5.050891812190778e-10,8.782452581229466e-10,9.056421134376682e-09
967,1.222645321965006e-08,5.038234208729288e-10,8.782457225471736e-10,9.033793169135822e-09
968,1.2199744062027393e-08,5.032986939443186e-10,8.78235201022512e-10,9.001956371019515e-09
969,1.2163210368265648e-08,5.076338518247516e-10,8.764875553178912e-10,8.962609319989544e-09
970,1.2147003350181993e-08,4.99927677287423e-10,8.768184445680261e-10,8.950275948515269e-09
971,1.2124454614457725e-08,4.945134996840285e-10,8.748700590647325e-10,8.941043056851201e-09
972,1.2114564269321371e-08,4.951681411713792e-10,8.746529324786994e-10,8.929493763831004e-09
973,1.2080807134527009e-08,4.902064082684654e-10,8.744531487801061e-10,8.895606943089598e-09
974,1.2060466352145275e-08,4.988236815948472e-10,8.801268148536082e-10,8.82642811760049e-09
975,1.2041156046872635e-08,4.986206471190888e-10,8.766234485942638e-10,8.824082938847666e-09
976,1.2033775323325428e-08,4.988406174220475e-10,8.762818768813503e-10,8.816864143985817e-09
977,1.202002345635475e-08,5.015773156104591e-10,8.755776574672674e-10,8.8009843556338e-09
978,1.2006001962010884e-08,5.046449571818875e-10,8.754340802226385e-10,8.781023075253924e-09
979,1.1977483188903071e-08,5.122113804893442e-10,8.748948257880046e-10,8.740283665140224e-09
980,1.194962173829903e-08,5.237741990575142e-10,8.739462280793311e-10,8.697922193349262e-09
981,1.192419646626501e-08,5.462193088619412e-10,8.747889982045314e-10,8.634567670839942e-09
982,1.1914245302132058e-08,5.524348703401318e-10,8.741522874753126e-10,8.618676605200311e-09
983,1.190467882076991e-08,5.44685014703017e-10,8.730988017912797e-10,8.62275804201953e-09
984,1.1882888923064327e-08,5.248684944839834e-10,8.702994190138707e-10,8.637080244200033e-09
985,1.1870231362809825e-08,5.189987041648789e-10,8.688067102573595e-10,8.63772985000776e-09
986,1.183482103937589e-08,5.091232209076714e-10,8.659654248915726e-10,8.623598234859567e-09
987,1.1814322406941226e-08,5.25590342949861e-10,8.659262751954507e-10,8.578797944043765e-09
988,1.1785565030082584e-08,5.282376912631949e-10,8.654199189958083e-10,8.543564037214312e-09
989,1.1767197052459598e-08,5.303067217267393e-10,8.648227289224751e-10,8.522234485595181e-09
990,1.1715162087756373e-08,5.141389825745896e-10,8.65160303327479e-10,8.476521572215078e-09
991,1.1690220599953163e-08,5.115378529211569e-10,8.635060744898987e-10,8.459189033541384e-09
992,1.1680523279802475e-08,5.022202620855595e-10,8.622642927323434e-10,8.466146064437173e-09
993,1.1668011217332173e-08,4.953411975277676e-10,8.616144375477769e-10,8.463166444362571e-09
994,1.164644175322094e-08,4.822377839867434e-10,8.625597475023251e-10,8.447204297789668e-09
995,1.1643660840086082e-08,4.879404686799222e-10,8.644276276776962e-10,8.425708419020914e-09
996,1.16266371043211e-08,4.876670832926167e-10,8.620826660434304e-10,8.419313136966566e-09
997,1.1614908000385736e-08,4.909037937265677e-10,8.619034745611396e-10,8.4021514270934e-09
998,1.1601290187193705e-08,4.963830940924392e-10,8.626249156002264e-10,8.374575408789672e-09
999,1.158420964126556e-08,4.98316701834784e-10,8.637050970802952e-10,8.344956984592814e-09
1000,1.15738257586095e-08,5.21618296734993e-10,8.67924416543791e-10,8.27870860812046e-09
1001,1.15515995825722e-08,5.105392946405888e-10,8.650229204647195e-10,8.282464790810186e-09
1002,1.1543309093995328e-08,5.048675992409762e-10,8.640693769507588e-10,8.284971818145554e-09
1003,1.15325998524466e-08,5.008346476822567e-10,8.637536220807233e-10,8.278724939709094e-09
1004,1.1502669575838535e-08,4.951401634527716e-10,8.639269461605015e-10,8.248163628994902e-09
1005,1.1494657438281859e-08,5.180071707931164e-10,8.702333847167665e-10,8.17286358715966e-09
1006,1.1447773228034476e-08,5.120710307160835e-10,8.680458918778207e-10,8.136048112306831e-09
1007,1.14298320179543e-08,5.1187374606588e-10,8.663560120387491e-10,8.124528276969494e-09
1008,1.1402726560771064e-08,5.180110116087434e-10,8.661501781828657e-10,8.085259575514705e-09
1009,1.13929908775258e-08,5.165494395341187e-10,8.680024126194591e-10,8.064112390971456e-09
1010,1.1374178064348766e-08,5.227884150816941e-10,8.689592289900441e-10,8.027875613085704e-09
1011,1.1346952207553549e-08,5.200885204477117e-10,8.696531646167964e-10,7.993850144914014e-09
1012,1.1324856161171973e-08,5.109391872375633e-10,8.697413473631278e-10,7.977550681809752e-09
1013,1.1316564627876795e-08,4.961585089796258e-10,8.696501753567996e-10,7.986000954516332e-09
1014,1.130146953530234e-08,4.853735738510001e-10,8.681175093113541e-10,7.989907702009158e-09
1015,1.1278474690594881e-08,4.685752570530514e-10,8.660187393422639e-10,7.994898813624651e-09
1016,1.1251570394306032e-08,4.5098907748727474e-10,8.641759332527315e-10,7.99455760867898e-09
1017,1.1220955564916728e-08,4.3746026127389167e-10,8.628725649642375e-10,7.981529881426719e-09
1018,1.1204335937049355e-08,4.2589642729883216e-10,8.626706932156062e-10,7.976576750774932e-09
1019,1.1175385571564683e-08,4.274589121522318e-10,8.635086538653128e-10,7.934397096810604e-09
1020,1.1161148835690287e-08,4.2847216720475965e-10,8.62578268002896e-10,7.921377568296632e-09
1021,1.1144267758611437e-08,4.300349922452838e-10,8.633467539959315e-10,7.894316243349317e-09
1022,1.1122501648169602e-08,4.251092188652575e-10,8.643647414317304e-10,7.867717720480602e-09
1023,1.1093960063667434e-08,4.1961718920453756e-10,8.649125980804441e-10,7.836363734230522e-09
1024,1.1068153095752028e-08,4.1011730292333703e-10,8.642677679536461e-10,7.820350190666447e-09
1025,1.1057804677916148e-08,4.0729859885829037e-10,8.658996890926422e-10,7.801426253385688e-09
1026,1.1040578794981992e-08,4.0132953511908397e-10,8.643934331278066e-10,7.796712302289346e-09
1027,1.1014860647092544e-08,3.98301915723803e-10,8.62699252850197e-10,7.779191871915641e-09
1028,1.0991821842355121e-08,3.968571098953006e-10,8.616997263586853e-10,7.7588567541151e-09
1029,1.0964372237781158e-08,3.9361664895306366e-10,8.60282195999564e-10,7.737833260303742e-09
1030,1.0933730462171018e-08,3.890430293769574e-10,8.58919459509921e-10,7.714217597204823e-09
1031,1.0899563806798563e-08,3.845560336182842e-10,8.581907324500992e-10,7.68241394858709e-09
1032,1.088425057734766e-08,3.79959351792026e-10,8.560216742346774e-10,7.68231843517398e-09
1033,1.0867652441841704e-08,3.735996068827247e-10,8.542915672045679e-10,7.680182713040536e-09
1034,1.0846944326956031e-08,3.664389104075664e-10,8.526127138017506e-10,7.673709466618726e-09
1035,1.081490801429921e-08,3.588398408075747e-10,8.502849274136885e-10,7.657846864146625e-09
1036,1.0797212804545677e-08,3.5656144670373645e-10,8.508663686601388e-10,7.635590934882809e-09
1037,1.0777970029298568e-08,3.5836159398353954e-10,8.492113095202413e-10,7.619843982069786e-09
1038,1.0765277747322402e-08,3.6068992209386816e-10,8.501154351186125e-10,7.596142699266066e-09
1039,1.0757846418331775e-08,3.5943859273240145e-10,8.49132610551296e-10,7.594486175579729e-09
1040,1.0747852975765786e-08,3.56570585779021e-10,8.481252055671451e-10,7.59182472505431e-09
1041,1.073124452067878e-08,3.509922693198307e-10,8.47074335464359e-10,7.584666002259428e-09
1042,1.0713906706552297e-08,3.453197374003118e-10,8.457391457852962e-10,7.57843231292731e-09
1043,1.070250292895013e-08,3.427581045777408e-10,8.465639381024263e-10,7.562732075271398e-09
1044,1.0674096298014918e-08,3.3504321164845923e-10,8.445993642385799e-10,7.549262309215642e-09
1045,1.0665991133201564e-08,3.350086748691929e-10,8.438628972837167e-10,7.543830506545879e-09
1046,1.0652400842563944e-08,3.3396645979559083e-10,8.438494875084252e-10,7.528623706118139e-09
1047,1.0630495686975006e-08,3.3101905999383943e-10,8.431919139574603e-10,7.509457071953419e-09
1048,1.0617356826948518e-08,3.3179835704200075e-10,8.44557267935737e-10,7.484343034305999e-09
1049,1.0589970985962674e-08,3.291413357444975e-10,8.434114376485827e-10,7.461063028283434e-09
1050,1.0575879744783412e-08,3.251841485994436e-10,8.422139458442552e-10,7.45587204134904e-09
1051,1.0571360532697603e-08,3.2603962323463933e-10,8.461479836931387e-10,7.425818363406932e-09
1052,1.0555764037603064e-08,3.217660539501879e-10,8.426932680699829e-10,7.432665918643329e-09
1053,1.0547530441263374e-08,3.208159982194799e-10,8.415834993129509e-10,7.43042347710384e-09
1054,1.0529305639204984e-08,3.2054975876363864e-10,8.409417839198849e-10,7.412379375953983e-09
1055,1.0511670436678068e-08,3.2065645576300715e-10,8.398692904323709e-10,7.397173126694675e-09
1056,1.0496508506025642e-08,3.2786437464062455e-10,8.403192396152891e-10,7.367232200820089e-09
1057,1.0477636139964607e-08,3.329645313420663e-10,8.388574076864806e-10,7.3467616765099166e-09
1058,1.0469148483592047e-08,3.345616561132464e-10,8.380831830013843e-10,7.339101697126245e-09
1059,1.0454430458555395e-08,3.348455042863851e-10,8.371238284103324e-10,7.3265575306701395e-09
1060,1.0430784381897457e-08,3.283300556140878e-10,8.379441233692494e-10,7.300786567635409e-09
1061,1.039856800957856e-08,3.282648915004063e-10,8.373366447328299e-10,7.2652474504483835e-09
1062,1.0380528838009013e-08,3.238478229877745e-10,8.366448557987992e-10,7.252785510174622e-09
1063,1.0360383352831814e-08,3.167378082919146e-10,8.36591663331825e-10,7.237222633416482e-09
1064,1.0354015608897886e-08,3.1538026011710905e-10,8.369265668464779e-10,7.229117822577745e-09
1065,1.0339055324074763e-08,3.1140520778663593e-10,8.369848303460588e-10,7.215386736810146e-09
1066,1.0310671293947098e-08,3.095704347134225e-10,8.369714547687301e-10,7.183122535229508e-09
1067,1.0288132780942697e-08,3.0993922934544324e-10,8.370475782074198e-10,7.154760449086829e-09
1068,1.0268686310821721e-08,3.121499571400213e-10,8.367821704964261e-10,7.129961979926012e-09
1069,1.0256091751529923e-08,3.233037843444636e-10,8.401444392178541e-10,7.080940523564873e-09
1070,1.0232020563047657e-08,3.205913035687002e-10,8.363331337325037e-10,7.077692426555016e-09
1071,1.0218220953130779e-08,3.209484218370076e-10,8.341471987883003e-10,7.073506688327394e-09
1072,1.0206669304388189e-08,3.236788776944471e-10,8.335477468196396e-10,7.059688975883293e-09
1073,1.0181583152555934e-08,3.252322950179635e-10,8.323511712783567e-10,7.034384366960564e-09
1074,1.0171166035621764e-08,3.2879819921093813e-10,8.333939507221152e-10,7.011118689582819e-09
1075,1.0159626565081665e-08,3.31518302598241e-10,8.335490823452143e-10,6.992819790337066e-09
1076,1.0148696573422065e-08,3.3381691208837465e-10,8.343200594526399e-10,6.972097217298125e-09
1077,1.0134713427512215e-08,3.3963230875099155e-10,8.356219203043737e-10,6.940198663166465e-09
1078,1.0126569974611746e-08,3.4212537032386607e-10,8.363899033397203e-10,6.922651836960951e-09
1079,1.011115998566571e-08,3.495809328244694e-10,8.355816257890638e-10,6.8996249149212515e-09
1080,1.0101075914361813e-08,3.5345025022159577e-10,8.347676360531618e-10,6.887489529326816e-09
1081,1.0091177300611855e-08,3.5592327927896396e-10,8.341971585088654e-10,6.8758261499751215e-09
1082,1.0071661340865204e-08,3.5955414437682304e-10,8.33831703424233e-10,6.849810698240256e-09
1083,1.0058132616899822e-08,3.7359133507059537e-10,8.338061851406021e-10,6.816380487479199e-09
1084,1.0011427527725226e-08,3.788090145625316e-10,8.331789177087417e-10,6.756872541185328e-09
1085,9.99483762449319e-09,3.7806059174694143e-10,8.314643977827164e-10,6.747817618932324e-09
1086,9.985862274984674e-09,3.79826692055469e-10,8.313268318486592e-10,6.735553606303313e-09
1087,9.978962658770459e-09,3.7974581894840255e-10,8.31059297655583e-10,6.728845063304492e-09
1088,9.973040296260947e-09,3.939268201542085e-10,8.363625377023279e-10,6.672666923815008e-09
1089,9.943354260181035e-09,3.8526896546882456e-10,8.311172177211731e-10,6.678389729844076e-09
1090,9.935355427965703e-09,3.836823984753423e-10,8.29762698105497e-10,6.678671121378803e-09
1091,9.913240539888075e-09,3.867153515722702e-10,8.290745016965908e-10,6.652146273365752e-09
1092,9.907895871574842e-09,3.853200302711304e-10,8.296560028287901e-10,6.643860440829158e-09
1093,9.893138519097715e-09,3.8978343156024446e-10,8.302682167040262e-10,6.6167864276182665e-09
1094,9.876855984043721e-09,3.897229329381479e-10,8.303853139358191e-10,6.596323977738151e-09
1095,9.851783487108675e-09,3.870237224119932e-10,8.306878118601947e-10,6.567259885749976e-09
1096,9.823144244008796e-09,3.9205904780832236e-10,8.301050270111677e-10,6.529717361552883e-09
1097,9.810903667987372e-09,4.037601849331612e-10,8.299608485534983e-10,6.501411395195024e-09
1098,9.767971650683189e-09,4.231302435139629e-10,8.291701296536581e-10,6.430235289157418e-09
1099,9.746358872750246e-09,4.406453595222983e-10,8.283534314946179e-10,6.38744678243896e-09
1100,9.715694048713388e-09,4.773491369023217e-10,8.270834211561817e-10,6.312962053735404e-09
1101,9.708587622637606e-09,4.89446215816871e-10,8.269887327726341e-10,6.290132793517081e-09
1102,9.70018953141021e-09,4.988893425179108e-10,8.259613258200835e-10,6.274536155846302e-09
1103,9.688512825822615e-09,5.066627179533201e-10,8.245404825409708e-10,6.259330272262256e-09
1104,9.680496926990282e-09,5.136645995636736e-10,8.235442811267267e-10,6.246986886210136e-09
1105,9.668909512327613e-09,5.152829023144641e-10,8.227121697879008e-10,6.23587064144617e-09
1106,9.660497266480302e-09,5.107018432819068e-10,8.218641938154975e-10,6.236269882122231e-09
1107,9.647626289187912e-09,5.007901235525818e-10,8.203321174194077e-10,6.241818865085566e-09
1108,9.631378870061472e-09,4.959566767943223e-10,8.1858585971051e-10,6.238347469109282e-09
1109,9.618338372013425e-09,4.869750668895943e-10,8.163413034745493e-10,6.246813872285149e-09
1110,9.602309126869516e-09,4.865779077925136e-10,8.152452972240445e-10,6.234318430799059e-09
1111,9.592529251551058e-09,4.860115408590589e-10,8.144515182001098e-10,6.227836732604793e-09
1112,9.579228850074744e-09,4.85160073888966e-10,8.138586486096439e-10,6.21621298364344e-09
1113,9.576917023166108e-09,4.798833018976971e-10,8.182887421274288e-10,6.193355284035252e-09
1114,9.556449614466475e-09,4.822112072022718e-10,8.137992185789952e-10,6.192409366336735e-09
1115,9.549214769828608e-09,4.831320144828853e-10,8.128947120024919e-10,6.187878018105246e-09
1116,9.533722557980739e-09,4.842679332454109e-10,8.118692918541705e-10,6.173747375216625e-09
1117,9.510015432139612e-09,4.854718957617882e-10,8.116934206281811e-10,6.144449813898803e-09
1118,9.492160842402016e-09,4.879280471510746e-10,8.136442349869451e-10,6.108049768762333e-09
1119,9.472619385642146e-09,4.845708519027178e-10,8.114022821272803e-10,6.101728657690112e-09
1120,9.460992145134627e-09,4.824177670062447e-10,8.105323699392935e-10,6.095384316698003e-09
1121,9.448156832545408e-09,4.825269714075784e-10,8.094507929427544e-10,6.086076840877829e-09
1122,9.420677707688085e-09,4.857183543960727e-10,8.079028196771953e-10,6.0579610673567965e-09
1123,9.415189800617778e-09,4.879496600234748e-10,8.073969805940989e-10,6.051579381884726e-09
1124,9.405112009266117e-09,4.910960295988503e-10,8.077286691499327e-10,6.0334869663040515e-09
1125,9.392708440735002e-09,4.931044308574109e-10,8.077192191814476e-10,6.015985782624058e-09
1126,9.377443834491485e-09,4.957558711553175e-10,8.087806986627236e-10,5.987816892029756e-09
1127,9.353679550743482e-09,5.006502270620487e-10,8.075908533544711e-10,5.960012300216009e-09
1128,9.339295646912883e-09,5.008340573958181e-10,8.06851906995126e-10,5.946680092962975e-09
